date,product_id,quantity_sold,total_sales
22-12-2023 14:51,6459,2,537.13
21-12-2023 14:37,6175,1,190.67
21-12-2023 13:28,8313,3,33.52
20-12-2023 14:11,6952,2,83.1
20-12-2023 14:11,6950,2,83.1
20-12-2023 14:11,6951,2,83.1
20-12-2023 11:04,31772,1,169.31
19-12-2023 16:55,6077,1,107.31
19-12-2023 15:59,6185,1,491.5
19-12-2023 15:59,6175,1,491.5
19-12-2023 08:58,6175,1,191.75
18-12-2023 13:28,6175,1,206.16
18-12-2023 13:28,23239,1,206.16
18-12-2023 09:56,6175,4,823.63
18-12-2023 09:56,23774,3,823.63
16-12-2023 13:29,23774,1,37.26
15-12-2023 14:11,6609,2,189.35
15-12-2023 11:50,6803,1,178.86
14-12-2023 17:45,6816,1,106.28
14-12-2023 15:51,6572,2,565.81
14-12-2023 09:43,6816,1,107.26
12-12-2023 13:17,6175,1,207.1
08-12-2023 21:24,6184,1,252.75
08-12-2023 12:17,6790,1,293.1
07-12-2023 15:52,6803,1,182.28
07-12-2023 12:36,23774,2,57.68
06-12-2023 10:06,7234,1,482.59
05-12-2023 16:06,6609,1,111.4
05-12-2023 06:38,6687,6,844.94
04-12-2023 17:01,6175,1,190.76
04-12-2023 09:22,5931,1,296.59
04-12-2023 08:12,6572,1,266.52
03-12-2023 16:58,23785,1,36.4
01-12-2023 11:40,6740,1,134.53
30-11-2023 17:21,6175,1,191.75
30-11-2023 16:14,6816,1,107.31
29-11-2023 20:06,6175,1,207.1
28-11-2023 13:58,6459,2,1065.89
28-11-2023 13:45,6175,4,1188.22
28-11-2023 13:45,6175,2,1188.22
28-11-2023 03:50,6740,7,899.6
25-11-2023 22:14,6021,1,44.09
25-11-2023 11:22,23774,2,56.5
21-11-2023 11:24,31772,1,320.95
21-11-2023 11:24,31772,1,320.95
21-11-2023 11:22,31772,2,320.95
20-11-2023 15:48,6021,10,273.94
20-11-2023 15:34,6175,1,190.67
20-11-2023 15:29,31772,1,171.23
20-11-2023 13:58,6816,5,559.17
20-11-2023 13:56,6816,1,107.31
17-11-2023 16:23,6816,2,197.68
17-11-2023 14:08,5956,1,286.59
17-11-2023 05:11,6175,2,377.34
16-11-2023 12:00,6459,2,1709.08
15-11-2023 17:21,6459,1,230
15-11-2023 16:11,6175,1,292.52
15-11-2023 09:44,6175,1,190.56
15-11-2023 09:04,6619,1,131.4
14-11-2023 19:52,6175,1,192.7
14-11-2023 14:43,6175,1,223
14-11-2023 13:55,6816,1,125.31
14-11-2023 10:49,6816,4,450.53
13-11-2023 18:06,6021,2,70.55
11-11-2023 01:27,6619,1,116.33
10-11-2023 14:50,6609,1,101.55
10-11-2023 13:34,6175,1,190.67
10-11-2023 10:57,6025,2,268.28
09-11-2023 13:57,6026,3,454.5
08-11-2023 14:34,6175,2,381.06
08-11-2023 12:57,6816,3,287.35
08-11-2023 11:25,6687,1,161.95
07-11-2023 21:35,6816,1,145.57
07-11-2023 12:37,6609,1,102.26
07-11-2023 12:10,6609,1,101.4
07-11-2023 08:51,5931,1,312.24
06-11-2023 13:43,6175,1,190.67
06-11-2023 10:58,6459,3,798.09
06-11-2023 10:53,6591,1,286.57
06-11-2023 04:58,6459,2,1470.82
03-11-2023 23:00,6816,1,106.28
02-11-2023 17:25,6816,1,125.31
02-11-2023 15:10,6190,1,200.76
02-11-2023 13:23,6175,1,217.76
02-11-2023 10:50,6175,6,1124.56
02-11-2023 10:16,31772,1,168.55
02-11-2023 07:44,6572,1,266.52
01-11-2023 17:30,6740,1,137.31
01-11-2023 17:20,7234,1,539.4
31-10-2023 15:45,6093,2,177.61
31-10-2023 13:34,6175,1,206.12
31-10-2023 12:32,6016,1,58.31
30-10-2023 17:23,6609,1,101.4
30-10-2023 13:14,6797,2,457.77
27-10-2023 14:30,6950,50,390.9
26-10-2023 16:37,6572,1,268.24
26-10-2023 16:20,6572,2,518.15
25-10-2023 15:17,6025,1,157.33
23-10-2023 20:55,6816,1,143.72
23-10-2023 16:25,6190,2,397.12
23-10-2023 15:33,23774,2,56.95
19-10-2023 16:29,6175,1,223
19-10-2023 16:17,6077,5,554.2
19-10-2023 09:47,6175,6,1130.5
17-10-2023 17:25,6816,1,107.31
17-10-2023 15:34,6687,1,163.84
17-10-2023 13:27,6175,1,207.39
17-10-2023 13:18,6816,1,106.28
17-10-2023 12:22,6619,1,132.31
17-10-2023 09:11,6190,1,202.53
16-10-2023 18:38,6184,1,253.7
13-10-2023 16:10,6816,2,196.48
12-10-2023 19:44,6021,2,71.31
11-10-2023 15:34,6803,1,182.55
11-10-2023 08:42,6021,3,97.48
10-10-2023 12:22,6021,2,72.38
09-10-2023 13:08,6175,1,203.36
09-10-2023 08:57,6190,1,201.75
09-10-2023 06:03,6619,1,122.27
08-10-2023 11:23,6609,1,141.09
06-10-2023 11:08,6459,1,747.07
06-10-2023 07:56,6175,1,202.42
06-10-2023 03:12,6026,6,1420.36
06-10-2023 03:12,7277,6,1420.36
05-10-2023 13:31,31772,4,636.12
04-10-2023 19:08,23785,1,76.61
04-10-2023 14:52,6572,1,274.81
03-10-2023 19:30,6190,1,221.53
03-10-2023 17:45,6816,1,137.3
03-10-2023 16:11,6026,19,2906.46
29-09-2023 16:06,6459,2,1721.54
28-09-2023 15:59,6609,1,228.27
27-09-2023 18:04,6816,1,120.21
27-09-2023 14:52,6175,1,217.4
26-09-2023 12:46,6687,2,302.21
25-09-2023 16:06,6021,8,262.26
25-09-2023 14:16,6184,2,542.8
25-09-2023 10:06,5931,1,499.67
25-09-2023 09:54,6816,1,120.21
24-09-2023 16:37,6175,1,208.49
22-09-2023 15:39,6190,1,214.14
22-09-2023 15:09,6687,1,159.54
22-09-2023 11:28,6184,2,542.8
21-09-2023 11:24,6816,1,120.15
20-09-2023 17:44,6950,50,504.4
20-09-2023 15:26,6175,1,200.93
20-09-2023 12:07,6175,1,213.8
19-09-2023 15:23,6816,1,221.53
19-09-2023 14:07,6816,1,113.54
18-09-2023 14:13,6572,2,523.9
18-09-2023 10:58,6790,4,1202.36
16-09-2023 12:40,6175,1,210.63
15-09-2023 16:08,6950,6,82.75
13-09-2023 21:04,6816,1,119.25
13-09-2023 08:40,6816,1,360.47
13-09-2023 08:40,6190,1,360.47
12-09-2023 14:44,6021,1,54.25
12-09-2023 10:41,6609,2,198.07
11-09-2023 16:41,6816,4,395.84
11-09-2023 15:14,6018,1,128.84
11-09-2023 10:48,6175,1,207.05
11-09-2023 09:32,6609,2,198.07
08-09-2023 09:29,6459,1,291.56
08-09-2023 08:03,31772,1,175.54
07-09-2023 15:46,6190,1,220.26
07-09-2023 12:44,6459,2,491.34
07-09-2023 12:37,6687,2,766.91
06-09-2023 16:23,6021,6,213.13
05-09-2023 12:04,6609,4,420.24
05-09-2023 12:04,6959,8,420.24
05-09-2023 10:58,6803,1,261.29
03-09-2023 00:39,6619,1,133.64
01-09-2023 08:32,6021,2,154.51
30-08-2023 13:21,6609,4,366.47
30-08-2023 10:31,6816,1,148.75
30-08-2023 08:49,6190,1,906.96
30-08-2023 08:49,6212,2,906.96
29-08-2023 16:38,6687,2,905.91
29-08-2023 15:57,6816,1,157.81
29-08-2023 14:30,6021,4,122.72
28-08-2023 14:38,6459,2,1510.68
28-08-2023 14:32,6816,1,120.09
28-08-2023 10:16,6803,1,205.88
25-08-2023 17:58,6816,1,132.12
25-08-2023 12:23,6175,1,199.39
24-08-2023 21:34,6609,1,123.02
24-08-2023 17:04,23774,1,54.86
24-08-2023 11:44,6175,1,210.19
22-08-2023 14:06,6021,4,134.47
21-08-2023 12:51,6175,1,208.43
18-08-2023 15:00,6816,1,134.43
16-08-2023 14:02,6459,1,733.28
16-08-2023 14:02,6459,1,733.28
16-08-2023 11:43,6021,1,66.36
16-08-2023 08:48,6019,1,98.14
15-08-2023 18:51,6021,1,57.04
15-08-2023 14:43,6022,2,994.18
15-08-2023 11:56,6609,1,114.14
14-08-2023 13:40,6190,1,218.78
13-08-2023 12:19,6175,1,208.29
11-08-2023 13:02,5931,2,586.78
10-08-2023 14:30,6175,1,220.14
10-08-2023 12:36,6021,1,66.36
09-08-2023 15:45,6950,20,203.52
04-08-2023 16:21,6175,1,202.84
03-08-2023 18:43,6803,1,257.34
03-08-2023 18:43,23774,2,257.34
03-08-2023 13:03,6763,1,156.76
03-08-2023 09:10,6175,4,909.12
03-08-2023 09:10,23774,3,909.12
03-08-2023 06:59,6175,1,200.68
01-08-2023 19:02,6619,5,531.05
31-07-2023 15:30,6459,1,294.16
31-07-2023 10:33,6572,2,588.78
30-07-2023 13:28,6175,1,206.67
29-07-2023 09:38,6175,1,208.16
28-07-2023 15:50,5956,1,297.76
28-07-2023 09:19,6175,1,200.63
26-07-2023 19:27,6175,1,204.98
26-07-2023 11:19,6740,2,244.5
26-07-2023 11:16,6609,2,197.76
26-07-2023 10:01,6687,1,170.96
25-07-2023 12:24,6797,1,253.32
24-07-2023 22:55,23774,2,76.64
24-07-2023 14:13,6175,1,208.83
21-07-2023 16:24,23774,1,76.44
20-07-2023 14:58,6190,1,218.78
19-07-2023 17:46,6816,1,142.96
18-07-2023 13:11,6175,1,210.21
17-07-2023 14:08,6790,3,907.87
17-07-2023 10:19,6803,1,194.92
12-07-2023 17:32,6609,1,173.23
12-07-2023 10:26,6175,1,197.64
11-07-2023 10:58,6021,1,56.81
10-07-2023 11:51,31772,1,194.28
09-07-2023 17:24,23774,2,70.45
06-07-2023 17:56,6619,5,531
06-07-2023 16:55,5956,1,293.29
06-07-2023 14:30,7234,1,466
06-07-2023 09:39,6459,1,288.05
06-07-2023 04:42,23239,10,267.12
06-07-2023 04:42,23774,10,267.12
03-07-2023 12:39,6687,1,159.29
30-06-2023 16:12,6184,1,269.78
26-06-2023 17:00,6459,2,494.78
26-06-2023 11:57,6803,1,739.76
26-06-2023 11:57,5956,1,739.76
26-06-2023 11:57,5931,1,739.76
23-06-2023 18:55,6803,1,259.4
23-06-2023 16:35,23774,5,128.05
23-06-2023 12:35,6803,1,193.28
21-06-2023 16:38,31772,1,331.76
21-06-2023 16:38,31772,1,331.76
21-06-2023 11:12,6175,1,202.78
20-06-2023 16:55,6175,6,1192.3
20-06-2023 09:20,6175,1,206.67
19-06-2023 16:50,6459,1,294.78
19-06-2023 15:18,6021,4,135.29
19-06-2023 13:39,6816,1,135.28
19-06-2023 11:12,6816,2,365.32
19-06-2023 11:12,31772,1,365.32
19-06-2023 09:47,6190,1,184
15-06-2023 21:41,6609,1,143.06
15-06-2023 10:30,6609,1,120.91
15-06-2023 10:09,6950,2,239.68
14-06-2023 23:59,6740,3,531.56
14-06-2023 15:33,6175,3,621.52
13-06-2023 16:56,6175,1,229.54
12-06-2023 17:05,6175,5,997.9
12-06-2023 14:02,6459,2,1514.48
12-06-2023 12:33,6609,1,112.28
11-06-2023 19:52,6175,1,200.68
10-06-2023 10:09,6184,1,264.68
09-06-2023 14:16,6175,1,206.73
09-06-2023 11:15,26681,1,417.02
09-06-2023 11:15,31772,1,417.02
09-06-2023 10:03,6190,2,420.22
07-06-2023 20:33,6609,1,143.25
07-06-2023 08:21,6816,1,135.81
05-06-2023 16:33,6175,1,211.01
05-06-2023 11:38,6184,1,263.84
02-06-2023 09:07,6459,1,288.11
01-06-2023 15:59,6687,1,205.91
01-06-2023 14:02,23785,2,65.64
01-06-2023 10:21,6816,1,119.87
31-05-2023 14:07,6816,1,113.33
27-05-2023 13:45,6803,1,193.33
26-05-2023 13:58,6026,5,761.05
26-05-2023 11:03,6816,1,120.6
25-05-2023 17:06,6175,1,257.5
24-05-2023 21:39,6021,5,158.8
24-05-2023 20:26,6175,1,208.16
24-05-2023 15:07,5931,1,307.33
24-05-2023 13:40,6190,1,212.84
24-05-2023 11:56,6175,1,207.37
23-05-2023 09:27,6740,1,304.13
22-05-2023 15:17,6609,2,189.16
21-05-2023 18:57,6175,1,192.25
21-05-2023 12:31,6609,1,103.61
18-05-2023 08:35,6619,6,667.84
17-05-2023 14:38,6016,2,98.51
17-05-2023 13:46,6190,2,420.22
17-05-2023 12:34,6803,1,184.61
12-05-2023 17:35,6619,2,219.16
11-05-2023 14:57,6609,1,103.07
10-05-2023 14:48,6572,1,464.85
10-05-2023 07:57,6021,10,524.98
09-05-2023 12:15,5931,1,299.16
09-05-2023 08:29,5931,3,869.05
08-05-2023 12:44,6175,1,197.35
05-05-2023 21:40,8315,4,39.14
05-05-2023 06:04,6459,3,1376.42
04-05-2023 15:54,6609,3,423.48
04-05-2023 14:55,7234,1,527.36
04-05-2023 06:34,6591,1,288.07
03-05-2023 15:41,6459,1,249.16
03-05-2023 14:29,6021,3,99.61
03-05-2023 14:25,6175,1,197.35
03-05-2023 13:46,6459,1,251.55
02-05-2023 13:42,6459,1,283.35
01-05-2023 14:52,6175,1,194.79
01-05-2023 13:48,6021,1,49.35
01-05-2023 12:36,6184,1,261.94
29-04-2023 19:34,23774,2,65.48
29-04-2023 13:46,6021,2,74.31
28-04-2023 11:33,6591,2,556.56
27-04-2023 15:11,6459,1,287.38
27-04-2023 08:46,6609,2,191.55
26-04-2023 11:15,6740,1,128.61
25-04-2023 23:25,6175,1,200.94
25-04-2023 18:05,6790,1,544.65
24-04-2023 15:02,6740,1,136.75
24-04-2023 15:02,6950,2,136.75
24-04-2023 10:12,23774,2,278.94
24-04-2023 10:12,23239,3,278.94
24-04-2023 10:12,6175,1,278.94
22-04-2023 21:05,6190,1,204.79
22-04-2023 12:23,6184,1,291.75
21-04-2023 22:25,6175,1,200.94
20-04-2023 15:22,6609,3,273.61
18-04-2023 18:14,6021,10,338.12
18-04-2023 15:36,6816,2,199.16
18-04-2023 08:35,6609,1,103.61
17-04-2023 11:51,6459,2,476.56
16-04-2023 13:34,23774,1,38.28
14-04-2023 14:20,6816,4,389.73
14-04-2023 13:37,6816,1,108.61
14-04-2023 13:23,6184,1,255.79
14-04-2023 10:41,6816,1,109.16
13-04-2023 17:50,6803,1,190
13-04-2023 13:50,6609,2,189.16
13-04-2023 11:03,6190,1,201.42
12-04-2023 14:43,6459,1,389.11
12-04-2023 12:56,6459,1,248.61
11-04-2023 12:59,6816,2,250.08
10-04-2023 07:51,6687,2,291.16
09-04-2023 20:12,6175,1,174
09-04-2023 13:33,23239,1,42.33
09-04-2023 13:33,23774,1,42.33
06-04-2023 10:49,6016,2,100.61
05-04-2023 14:26,6459,1,292.68
04-04-2023 13:47,6816,3,436.45
04-04-2023 12:28,6687,5,696.56
04-04-2023 09:08,6021,5,319.95
03-04-2023 16:03,6740,6,897.49
03-04-2023 16:03,6952,12,897.49
03-04-2023 11:14,6175,6,1193.62
30-03-2023 13:38,6816,1,114.85
30-03-2023 10:18,6459,1,277.42
30-03-2023 08:26,6190,1,208.4
29-03-2023 13:30,6175,1,190.56
29-03-2023 13:15,6212,2,689.54
29-03-2023 10:16,6184,1,305.74
29-03-2023 10:16,23774,1,305.74
28-03-2023 10:10,6190,1,202.25
27-03-2023 21:50,6790,3,902.35
27-03-2023 14:19,6021,10,288.86
25-03-2023 12:24,6212,1,343.79
23-03-2023 15:12,6459,1,248.61
23-03-2023 14:19,6790,3,902.35
22-03-2023 08:02,7234,1,566.01
21-03-2023 16:38,6816,2,362.97
20-03-2023 15:26,6459,2,1489.84
19-03-2023 21:26,6816,2,215.73
19-03-2023 21:26,6957,2,215.73
17-03-2023 13:59,6021,2,78.85
17-03-2023 13:28,6950,4,40.43
16-03-2023 17:58,6175,1,200.94
16-03-2023 12:43,6175,1,197.35
16-03-2023 10:29,6790,1,293.33
16-03-2023 10:28,6609,1,101.51
15-03-2023 16:32,6184,1,258.35
14-03-2023 15:39,6459,1,278.25
14-03-2023 14:21,6950,2,28.85
14-03-2023 11:46,6459,1,868.4
14-03-2023 10:20,6609,1,103.07
13-03-2023 15:51,6459,1,276.56
12-03-2023 17:01,6609,1,109.85
11-03-2023 15:26,6175,1,194.79
10-03-2023 10:31,6816,1,106.51
07-03-2023 11:30,6175,6,1193.62
07-03-2023 11:15,6816,5,565.33
07-03-2023 09:26,6175,1,242.61
07-03-2023 09:26,23774,1,242.61
06-03-2023 08:30,26681,1,237.42
04-03-2023 09:35,6803,1,184.61
03-03-2023 14:41,6609,2,189.16
03-03-2023 13:48,6609,2,188.07
02-03-2023 14:33,6021,1,27
02-03-2023 14:06,6816,1,106.51
02-03-2023 13:25,6175,8,1590.56
01-03-2023 09:09,6609,1,103.61
28-02-2023 16:09,6790,1,353.67
27-02-2023 16:10,6816,1,132.85
27-02-2023 11:29,6459,1,276.56
25-02-2023 10:22,6953,1,27.85
24-02-2023 07:33,6018,2,423.23
22-02-2023 19:09,6816,1,107.36
22-02-2023 15:23,6459,1,868.4
22-02-2023 11:10,6619,1,116.51
22-02-2023 08:27,6816,1,247.84
21-02-2023 11:54,6816,1,106.51
21-02-2023 11:38,6572,1,267.36
21-02-2023 09:10,6175,1,191.42
20-02-2023 11:49,6816,2,207.7
19-02-2023 16:33,6609,1,103.61
19-02-2023 16:11,23239,2,128.9
19-02-2023 16:11,6609,1,128.9
16-02-2023 16:04,6619,1,119.16
15-02-2023 09:50,5956,1,271.51
11-02-2023 13:01,6190,1,200.56
11-02-2023 12:52,6175,1,192.25
09-02-2023 17:37,6619,2,219.16
09-02-2023 11:17,6016,1,108.07
09-02-2023 11:17,6016,1,108.07
09-02-2023 09:42,6184,1,284.69
08-02-2023 15:54,6816,1,108
08-02-2023 13:43,5956,1,446.66
07-02-2023 13:35,6609,1,122.9
06-02-2023 14:03,6763,1,133.61
06-02-2023 10:48,6175,1,203.5
05-02-2023 13:21,6175,1,192.25
03-02-2023 09:35,5956,1,279.85
01-02-2023 16:06,6609,1,109.85
30-01-2023 10:23,6790,1,292.81
29-01-2023 21:17,23774,2,58.05
29-01-2023 18:48,6175,1,194.79
27-01-2023 01:21,6212,1,346.35
26-01-2023 13:19,6175,1,191.42
26-01-2023 06:30,6175,1,190.56
25-01-2023 10:19,6609,1,101.51
24-01-2023 10:35,6609,1,127.21
23-01-2023 15:32,6816,2,198.61
23-01-2023 13:44,6020,2,269.08
23-01-2023 12:38,6609,4,362.31
23-01-2023 12:33,6459,2,552.68
23-01-2023 07:00,6816,2,196.51
21-01-2023 16:58,6609,1,122.9
21-01-2023 07:44,6816,3,333.25
19-01-2023 11:00,6572,4,1021.44
18-01-2023 18:51,6816,1,132.85
18-01-2023 09:58,6459,1,276.56
17-01-2023 17:41,6184,1,409.57
17-01-2023 11:28,6687,1,153.36
16-01-2023 15:01,6609,1,106.55
16-01-2023 14:10,6816,1,135.7
16-01-2023 14:05,6609,1,103.07
16-01-2023 08:52,6016,4,183.95
12-01-2023 10:10,6609,2,189.16
11-01-2023 18:02,6816,1,111.55
11-01-2023 13:38,6175,2,416.66
09-01-2023 14:09,23774,1,42.65
09-01-2023 09:17,6175,3,706.54
09-01-2023 09:17,23774,3,706.54
06-01-2023 12:31,6609,1,109.85
06-01-2023 10:19,6459,1,246.51
05-01-2023 19:05,6609,1,109.85
05-01-2023 15:15,6687,2,308.92
03-01-2023 18:15,6021,10,338.54
03-01-2023 16:25,6619,1,176.51
03-01-2023 14:24,6016,2,339.31
03-01-2023 08:58,6609,2,208.61
01-01-2023 11:45,6609,1,103.61
28-12-2022 20:58,6026,8,1159.31
28-12-2022 13:18,6609,4,358.18
27-12-2022 17:07,6019,1,135.04
26-12-2022 16:22,6175,1,205.3
23-12-2022 15:17,6950,6,84.6
21-12-2022 14:59,6184,1,250.75
19-12-2022 13:18,5931,2,579.71
19-12-2022 12:14,6175,1,199.21
19-12-2022 09:26,6021,10,295.86
18-12-2022 06:49,6021,24,684.69
17-12-2022 10:04,6175,1,386.02
17-12-2022 10:02,6175,1,193.71
16-12-2022 16:20,6184,1,297.14
16-12-2022 12:33,6175,1,190.55
16-12-2022 09:37,6175,1,203.45
15-12-2022 16:57,6740,1,171.63
15-12-2022 14:44,6609,1,101.5
15-12-2022 11:08,7234,1,527.16
14-12-2022 22:04,6184,1,264.45
14-12-2022 11:25,6175,6,1184.86
13-12-2022 10:10,6175,2,416.08
08-12-2022 13:27,6816,1,113.5
06-12-2022 16:15,6816,1,110.67
06-12-2022 16:15,6957,1,110.67
06-12-2022 08:53,6740,2,457.19
06-12-2022 08:53,6740,2,457.19
05-12-2022 11:22,6175,1,193.71
05-12-2022 08:50,6687,1,170.71
02-12-2022 16:33,6816,1,105.7
02-12-2022 09:54,6816,2,427.55
02-12-2022 08:55,6609,2,188.18
01-12-2022 09:26,6459,1,396.99
01-12-2022 09:26,6609,1,396.99
30-11-2022 14:07,6459,1,247.67
30-11-2022 14:05,6021,2,149.96
30-11-2022 14:02,6459,1,287.6
30-11-2022 13:36,6175,1,193.71
30-11-2022 12:59,6572,1,469
29-11-2022 14:06,6022,1,250.75
29-11-2022 11:32,23239,2,24.34
28-11-2022 10:54,6459,4,938.65
25-11-2022 15:55,6021,1,41.66
22-11-2022 22:28,6021,60,1633.36
22-11-2022 08:03,6816,2,205.92
21-11-2022 16:36,6175,1,196.05
21-11-2022 10:33,6619,1,115.7
19-11-2022 21:00,6816,1,351.65
19-11-2022 21:00,23785,1,351.65
19-11-2022 21:00,6175,1,351.65
18-11-2022 11:22,6609,1,113.18
17-11-2022 10:38,6609,1,105.42
16-11-2022 22:37,6175,2,568.92
16-11-2022 20:32,6609,1,103.18
16-11-2022 17:17,6021,2,77.5
16-11-2022 16:42,6021,4,120.66
15-11-2022 11:19,6021,1,42.68
15-11-2022 10:48,6816,2,195.7
14-11-2022 18:08,6459,1,516.98
11-11-2022 09:24,6175,1,234.34
11-11-2022 07:23,6459,3,1896.19
10-11-2022 17:45,6609,1,101.5
10-11-2022 06:58,6803,2,340.03
10-11-2022 06:58,8314,4,340.03
08-11-2022 15:50,6175,1,244.92
08-11-2022 15:50,6959,2,244.92
07-11-2022 20:33,6459,1,252.66
07-11-2022 11:20,6609,3,273.18
07-11-2022 08:43,6175,2,416.48
06-11-2022 19:31,6609,1,102.16
06-11-2022 17:28,6175,1,191.33
02-11-2022 16:50,5956,2,532.1
02-11-2022 14:10,6175,5,992.35
02-11-2022 11:48,6609,1,246.92
02-11-2022 11:48,6687,1,246.92
02-11-2022 11:19,7234,2,1114.16
01-11-2022 17:22,6021,4,129.67
31-10-2022 21:58,6816,1,108.18
30-10-2022 15:26,23239,3,29.42
29-10-2022 12:31,6816,1,113.17
28-10-2022 17:09,6021,3,91.68
27-10-2022 13:20,6816,1,113.17
27-10-2022 09:07,6021,2,64.7
26-10-2022 22:35,6175,1,189.75
26-10-2022 12:52,6591,1,287.16
26-10-2022 06:45,6619,2,215.7
25-10-2022 20:04,6175,1,191.33
25-10-2022 11:04,6619,3,362.16
24-10-2022 17:18,6816,1,140.42
24-10-2022 17:18,6021,1,140.42
21-10-2022 18:57,6803,1,222.71
19-10-2022 17:13,6175,2,408.68
18-10-2022 13:37,6175,6,1133.26
18-10-2022 10:20,6609,1,120.92
18-10-2022 08:59,6687,2,490.92
18-10-2022 08:59,6619,2,490.92
17-10-2022 11:54,6184,2,532.62
17-10-2022 11:49,6022,1,257.83
15-10-2022 14:36,6175,1,208.1
14-10-2022 10:37,6021,3,103.68
13-10-2022 13:39,6175,1,189.75
13-10-2022 12:55,6609,1,118.5
12-10-2022 17:01,6175,1,201.6
12-10-2022 10:41,5931,1,298.18
11-10-2022 17:34,6021,3,101.67
11-10-2022 16:45,6740,3,412.46
07-10-2022 09:30,6175,2,408.68
06-10-2022 14:52,6018,1,116.17
06-10-2022 10:15,6687,2,328.27
05-10-2022 10:28,6687,2,450.19
05-10-2022 08:34,6175,1,196.1
04-10-2022 10:14,6816,2,200.42
03-10-2022 16:23,6609,1,102.16
30-09-2022 09:10,6816,1,107.67
29-09-2022 17:13,6740,4,661.5
29-09-2022 16:15,6740,1,194.72
29-09-2022 16:15,6950,4,194.72
29-09-2022 15:34,6740,1,137.67
29-09-2022 07:04,6763,1,138.68
28-09-2022 13:09,6175,1,217.02
28-09-2022 10:31,6175,1,190.55
26-09-2022 17:40,6816,1,140.42
26-09-2022 14:15,6816,1,131.5
26-09-2022 12:05,23774,1,37.14
24-09-2022 15:11,6609,1,100.7
23-09-2022 11:00,6093,2,192.87
22-09-2022 11:42,6609,2,188.18
21-09-2022 12:29,6175,1,193.71
20-09-2022 12:41,6175,1,199.21
20-09-2022 10:59,6175,1,237.8
19-09-2022 11:27,6816,1,124.5
18-09-2022 09:42,6609,1,116.2
15-09-2022 10:20,6609,1,86.67
14-09-2022 15:33,6459,2,1517.9
14-09-2022 10:11,23774,3,77.16
14-09-2022 08:23,6591,1,506.5
13-09-2022 14:02,23785,2,57.14
13-09-2022 10:19,6212,1,342.71
12-09-2022 16:22,6175,1,272.96
12-09-2022 16:19,6175,1,229.46
12-09-2022 11:44,6591,2,557.33
12-09-2022 11:17,6687,1,296.18
11-09-2022 06:43,6816,1,126.18
08-09-2022 21:48,6175,1,193.71
05-09-2022 21:55,6184,1,378.45
05-09-2022 17:01,6175,1,191.33
02-09-2022 13:14,5931,1,277.18
02-09-2022 07:20,6740,3,308.16
01-09-2022 16:13,6609,2,155.67
01-09-2022 12:30,6459,4,3406.86
31-08-2022 19:28,6459,6,1292.21
31-08-2022 17:49,6609,2,167
31-08-2022 09:19,23239,2,21.69
31-08-2022 07:38,6021,1,74.92
30-08-2022 10:36,6175,2,403.48
29-08-2022 16:01,6619,2,207.7
29-08-2022 12:04,6816,1,108.18
28-08-2022 12:05,6816,1,107.67
26-08-2022 17:45,6175,2,403.1
25-08-2022 16:15,6175,1,199.21
25-08-2022 06:39,6609,1,84.7
23-08-2022 09:50,5931,2,586.52
20-08-2022 09:23,6803,1,186.42
17-08-2022 08:55,6175,5,991.6
17-08-2022 08:47,6175,1,191.33
16-08-2022 09:19,6740,1,112.7
15-08-2022 10:48,6740,1,195.16
15-08-2022 10:48,6740,1,195.16
15-08-2022 06:42,6740,5,747.22
13-08-2022 16:38,6175,1,193.71
12-08-2022 11:49,6175,1,478.82
09-08-2022 19:32,6175,1,191.33
09-08-2022 09:48,6609,1,129.1
09-08-2022 09:45,6609,1,94.7
09-08-2022 08:42,6740,2,195.67
07-08-2022 10:37,6184,1,265.3
05-08-2022 13:38,6619,1,114.18
05-08-2022 09:21,6021,4,109.67
04-08-2022 13:48,6740,10,1025.46
04-08-2022 07:47,6609,9,688.55
01-08-2022 11:56,6184,1,257.83
28-07-2022 11:05,6021,10,284.96
27-07-2022 19:55,6816,1,105.7
27-07-2022 14:09,6205,1,1052.04
27-07-2022 14:09,6184,1,1052.04
26-07-2022 13:57,6619,1,113.16
26-07-2022 11:15,6619,1,113.16
25-07-2022 18:30,6816,1,115.92
25-07-2022 16:41,6185,1,305.71
25-07-2022 16:08,6609,2,392.19
25-07-2022 16:08,23774,2,392.19
25-07-2022 12:35,6609,1,85.5
25-07-2022 11:11,27075,1,379.71
20-07-2022 15:23,6609,3,224.67
20-07-2022 13:08,7234,1,407.67
20-07-2022 09:49,6609,5,417.83
19-07-2022 18:12,6740,2,344.18
19-07-2022 15:24,6609,1,92.17
15-07-2022 12:25,6609,1,89.42
15-07-2022 02:03,6740,5,761.51
14-07-2022 22:28,6740,5,764.38
13-07-2022 21:08,6609,1,86.16
12-07-2022 17:55,6021,10,368.62
12-07-2022 10:01,6175,1,193.71
11-07-2022 15:59,6459,1,223.18
08-07-2022 11:40,6459,1,731.87
08-07-2022 06:54,6572,2,447.33
07-07-2022 23:26,6740,5,761.51
06-07-2022 13:13,6609,10,749.12
05-07-2022 14:31,6816,1,111.2
05-07-2022 13:22,6609,1,104.92
05-07-2022 10:23,6077,3,312.7
01-07-2022 12:12,6619,2,786.66
01-07-2022 12:12,6687,4,786.66
29-06-2022 08:43,6609,5,374.45
27-06-2022 14:07,6572,1,428.5
